investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,amount
INV000866,2024-12-05,118633,SIP,573,Uttar Pradesh,Lucknow,T30,46-55,Male,75.7,Net Banking,VERIFIED,573
INV003076,2024-12-05,118634,Redemption,207259,Haryana,Gurugram,T30,26-35,Male,20.2,Net Banking,VERIFIED,207259
INV002980,2024-12-05,119552,SIP,1177,Maharashtra,Pune,T30,26-35,Male,22.4,UPI,PENDING,1177
INV000565,2024-12-05,120503,Lumpsum,361258,Uttar Pradesh,Agra,B30,26-35,Male,18.8,UPI,VERIFIED,361258
INV001729,2024-12-05,119599,Redemption,228996,Uttar Pradesh,Kanpur,B30,18-25,Male,4.1,Net Banking,VERIFIED,228996
INV000894,2024-12-05,119599,Redemption,138836,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,VERIFIED,138836
INV002430,2024-12-05,119598,SIP,17373,Madhya Pradesh,Bhopal,B30,26-35,Male,16.2,UPI,VERIFIED,17373
INV003614,2024-12-05,149323,SIP,47393,Maharashtra,Mumbai,T30,26-35,Male,13.3,Mandate,VERIFIED,47393
INV000055,2024-12-05,149323,Lumpsum,175837,Karnataka,Bangalore,T30,26-35,Male,13.5,Net Banking,VERIFIED,175837
INV003934,2024-12-05,120843,Lumpsum,268199,Delhi,Gurugram,T30,26-35,Male,24.1,Mandate,VERIFIED,268199
INV004321,2024-12-05,120504,SIP,2806,West Bengal,Kolkata,T30,26-35,Male,16.0,UPI,VERIFIED,2806
INV000408,2024-12-05,119120,SIP,5811,Punjab,Amritsar,B30,56+,Male,62.3,Mandate,VERIFIED,5811
INV001594,2024-12-05,101208,Redemption,158630,Madhya Pradesh,Bhopal,B30,26-35,Male,13.9,Cheque,VERIFIED,158630
INV002654,2024-12-05,120506,SIP,20276,Delhi,New Delhi,T30,36-45,Female,38.2,Cheque,VERIFIED,20276
INV001152,2024-12-05,120503,Redemption,49069,Punjab,Amritsar,B30,56+,Male,61.7,Net Banking,VERIFIED,49069
INV000716,2024-12-05,120841,SIP,3300,Maharashtra,Nashik,B30,56+,Male,15.1,Cheque,VERIFIED,3300
INV004926,2024-12-05,148569,SIP,42430,Karnataka,Mysore,B30,36-45,Male,45.3,UPI,PENDING,42430
INV001220,2024-12-05,101208,SIP,1025,Punjab,Chandigarh,T30,36-45,Male,48.3,UPI,PENDING,1025
INV002647,2024-12-05,101208,Lumpsum,224682,Rajasthan,Jaipur,T30,46-55,Male,87.0,UPI,VERIFIED,224682
INV003070,2024-12-05,119094,SIP,15439,West Bengal,Kolkata,T30,26-35,Male,23.7,Net Banking,PENDING,15439
INV000981,2024-12-05,119120,SIP,406,West Bengal,Kolkata,T30,36-45,Female,59.7,UPI,VERIFIED,406
INV000652,2024-12-05,125497,SIP,11219,Delhi,Gurugram,T30,26-35,Male,8.0,Net Banking,VERIFIED,11219
INV000264,2024-12-05,118635,Redemption,23704,Telangana,Hyderabad,T30,36-45,Female,30.6,Cheque,VERIFIED,23704
INV001319,2024-12-05,120843,SIP,503,Delhi,Gurugram,T30,26-35,Female,20.8,UPI,VERIFIED,503
INV003118,2024-12-05,118635,SIP,838,Uttar Pradesh,Lucknow,T30,26-35,Male,6.8,UPI,VERIFIED,838
INV000191,2024-12-05,102887,SIP,46976,Karnataka,Bangalore,T30,26-35,Male,23.1,Cheque,VERIFIED,46976
INV004461,2024-12-05,149323,Redemption,165003,Tamil Nadu,Chennai,T30,46-55,Male,80.3,UPI,VERIFIED,165003
INV001564,2024-12-05,118632,SIP,48915,Haryana,Faridabad,B30,46-55,Male,43.2,Mandate,VERIFIED,48915
INV003243,2024-12-05,120506,SIP,1897,Rajasthan,Jaipur,T30,18-25,Female,4.0,Net Banking,VERIFIED,1897
INV004665,2024-12-05,149322,SIP,2852,Madhya Pradesh,Bhopal,B30,36-45,Male,17.1,Net Banking,VERIFIED,2852
INV003124,2024-12-05,100025,Lumpsum,330874,West Bengal,Kolkata,T30,36-45,Male,28.8,Mandate,VERIFIED,330874
INV003659,2024-12-05,120507,SIP,10962,Madhya Pradesh,Bhopal,B30,56+,Male,27.4,Mandate,VERIFIED,10962
INV002903,2024-12-05,149324,Lumpsum,411278,Madhya Pradesh,Indore,T30,36-45,Male,45.0,Mandate,VERIFIED,411278
INV004348,2024-12-05,119092,SIP,17209,Delhi,New Delhi,T30,26-35,Female,13.4,Net Banking,VERIFIED,17209
INV001874,2024-12-05,118632,Lumpsum,432168,Telangana,Hyderabad,T30,36-45,Male,21.3,Net Banking,VERIFIED,432168
INV001300,2024-12-05,148568,Redemption,266426,Uttar Pradesh,Agra,B30,36-45,Female,53.8,UPI,VERIFIED,266426
INV000512,2024-12-05,119120,SIP,15526,Punjab,Amritsar,B30,46-55,Male,82.6,Cheque,VERIFIED,15526
INV000008,2024-12-05,100025,SIP,425,Punjab,Amritsar,B30,26-35,Female,18.6,UPI,VERIFIED,425
INV003702,2024-12-05,148567,SIP,2119,Madhya Pradesh,Bhopal,B30,36-45,Male,53.2,Cheque,VERIFIED,2119
INV003751,2024-12-05,100033,SIP,26310,Delhi,New Delhi,T30,26-35,Male,14.1,Mandate,VERIFIED,26310
INV002634,2024-12-05,120507,Lumpsum,119954,Madhya Pradesh,Bhopal,B30,26-35,Male,10.7,Mandate,VERIFIED,119954
INV000144,2024-12-05,101207,Lumpsum,129310,Delhi,Noida,T30,26-35,Male,19.1,Cheque,VERIFIED,129310
INV003601,2024-12-05,120844,SIP,478,Haryana,Faridabad,B30,26-35,Female,17.0,Cheque,VERIFIED,478
INV003909,2024-12-05,119093,Redemption,78619,Haryana,Gurugram,T30,46-55,Male,29.1,UPI,VERIFIED,78619
INV000581,2024-12-05,119094,SIP,2816,Tamil Nadu,Coimbatore,B30,36-45,Male,26.4,Cheque,VERIFIED,2816
INV004460,2024-12-05,120506,Redemption,34028,Haryana,Gurugram,T30,26-35,Male,24.7,Mandate,VERIFIED,34028
INV001083,2024-12-05,120505,Lumpsum,192415,Gujarat,Ahmedabad,T30,46-55,Male,16.4,Cheque,VERIFIED,192415
INV001972,2024-12-05,118636,Lumpsum,317661,Uttar Pradesh,Kanpur,B30,18-25,Male,4.6,Cheque,VERIFIED,317661
INV003429,2024-12-05,119120,SIP,1952,Telangana,Hyderabad,T30,26-35,Male,16.0,Cheque,VERIFIED,1952
INV002931,2024-12-05,101208,SIP,10110,Tamil Nadu,Coimbatore,B30,56+,Female,32.4,Cheque,VERIFIED,10110
INV004037,2024-12-05,119094,SIP,24837,Gujarat,Ahmedabad,T30,26-35,Male,20.8,Mandate,VERIFIED,24837
INV003119,2024-12-05,148567,SIP,2224,Karnataka,Bangalore,T30,18-25,Female,4.6,UPI,VERIFIED,2224
INV004474,2024-12-06,118636,Lumpsum,228765,West Bengal,Kolkata,T30,46-55,Male,16.5,Net Banking,VERIFIED,228765
INV003848,2024-12-06,100033,SIP,13290,Telangana,Hyderabad,T30,26-35,Male,24.0,Cheque,VERIFIED,13290
INV002671,2024-12-06,125497,SIP,2013,Madhya Pradesh,Indore,T30,18-25,Male,6.3,Cheque,PENDING,2013
INV002509,2024-12-06,101207,SIP,2600,Maharashtra,Mumbai,T30,36-45,Female,19.9,Mandate,VERIFIED,2600
INV004108,2024-12-06,125498,SIP,27709,Madhya Pradesh,Indore,T30,36-45,Female,22.5,Cheque,VERIFIED,27709
INV002510,2024-12-06,120503,Redemption,135162,Karnataka,Mysore,B30,36-45,Male,32.6,Mandate,VERIFIED,135162
INV002104,2024-12-06,148569,Lumpsum,470075,Maharashtra,Mumbai,T30,26-35,Female,15.0,Net Banking,VERIFIED,470075
INV002298,2024-12-06,119095,SIP,13935,Maharashtra,Nashik,B30,56+,Male,45.3,Net Banking,VERIFIED,13935
INV003252,2024-12-06,100016,SIP,25235,Tamil Nadu,Chennai,T30,46-55,Male,95.5,Net Banking,VERIFIED,25235
INV002034,2024-12-06,102886,SIP,4837,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,Net Banking,VERIFIED,4837
INV000902,2024-12-06,125497,SIP,4532,Maharashtra,Mumbai,T30,26-35,Female,6.0,Net Banking,VERIFIED,4532
INV001849,2024-12-06,120506,SIP,1937,Gujarat,Ahmedabad,T30,36-45,Female,49.3,UPI,VERIFIED,1937
INV004840,2024-12-06,119598,Redemption,58860,Maharashtra,Pune,T30,18-25,Male,6.5,UPI,VERIFIED,58860
INV003237,2024-12-06,100025,SIP,14894,Delhi,Gurugram,T30,46-55,Male,66.7,Mandate,VERIFIED,14894
INV004813,2024-12-06,102886,SIP,419,West Bengal,Kolkata,T30,26-35,Male,13.9,Cheque,VERIFIED,419
INV003081,2024-12-06,119120,SIP,59300,Delhi,Gurugram,T30,56+,Female,73.4,UPI,VERIFIED,59300
INV003101,2024-12-06,119552,SIP,3381,Tamil Nadu,Chennai,T30,26-35,Female,24.8,Net Banking,VERIFIED,3381
INV001707,2024-12-06,120507,SIP,515,Punjab,Chandigarh,T30,26-35,Male,9.5,Net Banking,VERIFIED,515
INV003779,2024-12-06,119552,Lumpsum,465693,Delhi,New Delhi,T30,26-35,Male,21.9,Mandate,VERIFIED,465693
INV003320,2024-12-06,120504,SIP,962,Tamil Nadu,Coimbatore,B30,56+,Male,73.7,Net Banking,VERIFIED,962
INV002681,2024-12-06,120844,SIP,13812,Maharashtra,Nashik,B30,18-25,Female,7.2,Mandate,VERIFIED,13812
INV004551,2024-12-06,149323,Lumpsum,316218,Maharashtra,Nashik,B30,18-25,Male,6.0,Net Banking,VERIFIED,316218
INV003260,2024-12-06,120506,Lumpsum,425663,Madhya Pradesh,Indore,T30,18-25,Male,7.9,Cheque,VERIFIED,425663
INV003612,2024-12-06,120506,SIP,2383,Gujarat,Surat,T30,56+,Male,71.8,UPI,VERIFIED,2383
INV001437,2024-12-06,118635,Lumpsum,182737,Maharashtra,Nashik,B30,26-35,Female,14.3,Cheque,VERIFIED,182737
INV002315,2024-12-06,119092,Lumpsum,267462,Haryana,Faridabad,B30,18-25,Male,6.4,Cheque,VERIFIED,267462
INV002674,2024-12-06,101207,Redemption,412329,Karnataka,Mysore,B30,26-35,Female,7.4,UPI,VERIFIED,412329
INV004944,2024-12-06,100033,SIP,2722,West Bengal,Kolkata,T30,18-25,Male,4.5,Mandate,VERIFIED,2722
INV004802,2024-12-06,120843,Lumpsum,156981,Uttar Pradesh,Kanpur,B30,26-35,Male,20.9,Cheque,VERIFIED,156981
INV004836,2024-12-06,149322,Redemption,334246,West Bengal,Kolkata,T30,26-35,Male,8.3,UPI,VERIFIED,334246
INV002019,2024-12-06,101206,SIP,2797,Delhi,New Delhi,T30,36-45,Male,19.8,Net Banking,VERIFIED,2797
INV003222,2024-12-06,125497,SIP,2802,Punjab,Amritsar,B30,56+,Female,11.7,Mandate,VERIFIED,2802
INV002369,2024-12-06,118632,Lumpsum,28579,Madhya Pradesh,Bhopal,B30,36-45,Male,33.6,Mandate,VERIFIED,28579
INV004299,2024-12-06,120506,SIP,11016,Telangana,Hyderabad,T30,26-35,Female,23.1,UPI,VERIFIED,11016
INV004168,2024-12-06,148568,Lumpsum,139433,Maharashtra,Nashik,B30,36-45,Female,20.9,Cheque,VERIFIED,139433
INV003645,2024-12-06,101206,Lumpsum,318777,Punjab,Amritsar,B30,26-35,Male,13.4,Cheque,VERIFIED,318777
INV000279,2024-12-06,101206,SIP,912,Gujarat,Ahmedabad,T30,26-35,Male,12.4,Mandate,VERIFIED,912
INV004297,2024-12-06,119095,Lumpsum,257323,Karnataka,Bangalore,T30,36-45,Female,19.5,Cheque,VERIFIED,257323
INV004761,2024-12-06,102886,SIP,29253,Madhya Pradesh,Indore,T30,26-35,Male,21.4,UPI,VERIFIED,29253
INV001775,2024-12-06,118636,SIP,6324,Uttar Pradesh,Kanpur,B30,26-35,Female,8.3,UPI,VERIFIED,6324
INV002729,2024-12-06,118632,Lumpsum,247078,Uttar Pradesh,Kanpur,B30,26-35,Female,15.4,Net Banking,VERIFIED,247078
INV001804,2024-12-06,119092,SIP,2236,Punjab,Amritsar,B30,26-35,Male,20.1,UPI,VERIFIED,2236
INV001590,2024-12-06,118634,SIP,2416,Rajasthan,Jaipur,T30,36-45,Male,46.1,Mandate,VERIFIED,2416
INV002750,2024-12-06,120843,SIP,3079,Madhya Pradesh,Bhopal,B30,36-45,Male,41.8,Mandate,VERIFIED,3079
INV004153,2024-12-06,101208,SIP,10501,Uttar Pradesh,Agra,B30,46-55,Male,96.3,Mandate,VERIFIED,10501
INV003049,2024-12-06,120506,Lumpsum,52772,Gujarat,Ahmedabad,T30,26-35,Male,15.5,Net Banking,PENDING,52772
INV003219,2024-12-06,119551,SIP,10252,Maharashtra,Pune,T30,46-55,Male,57.8,Net Banking,VERIFIED,10252
INV001809,2024-12-06,101206,SIP,2189,Telangana,Hyderabad,T30,46-55,Male,80.5,Cheque,VERIFIED,2189
INV004278,2024-12-06,118633,Redemption,250100,Punjab,Chandigarh,T30,26-35,Male,21.8,Cheque,VERIFIED,250100
INV002935,2024-12-06,119092,SIP,14386,Madhya Pradesh,Indore,T30,18-25,Male,5.6,Cheque,VERIFIED,14386
INV004038,2024-12-06,100025,SIP,22856,Gujarat,Surat,T30,26-35,Female,24.6,UPI,VERIFIED,22856
INV001800,2024-12-06,119120,Redemption,200956,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Mandate,VERIFIED,200956
INV002358,2024-12-06,120842,SIP,42997,Telangana,Hyderabad,T30,36-45,Female,55.6,Mandate,VERIFIED,42997
INV001366,2024-12-06,118636,SIP,5923,Maharashtra,Pune,T30,26-35,Female,13.6,Mandate,VERIFIED,5923
INV003344,2024-12-06,101207,SIP,2416,Haryana,Gurugram,T30,36-45,Female,52.5,Cheque,VERIFIED,2416
INV002209,2024-12-06,120842,SIP,9328,West Bengal,Kolkata,T30,56+,Male,9.6,UPI,VERIFIED,9328
INV004502,2024-12-06,118636,SIP,13571,Rajasthan,Udaipur,B30,36-45,Male,59.0,Mandate,VERIFIED,13571
INV003642,2024-12-06,120843,Redemption,73276,Haryana,Faridabad,B30,18-25,Male,3.1,UPI,VERIFIED,73276
INV002591,2024-12-06,149322,SIP,6270,Gujarat,Ahmedabad,T30,18-25,Male,3.7,Cheque,VERIFIED,6270
INV001179,2024-12-06,119095,Lumpsum,38787,Madhya Pradesh,Bhopal,B30,26-35,Male,18.7,UPI,VERIFIED,38787
INV002603,2024-12-06,149322,Lumpsum,355559,Haryana,Gurugram,T30,36-45,Male,28.4,Mandate,VERIFIED,355559
INV004161,2024-12-06,119120,Lumpsum,344830,Telangana,Hyderabad,T30,46-55,Male,94.7,Cheque,VERIFIED,344830
INV003123,2024-12-06,120506,Lumpsum,140917,Haryana,Faridabad,B30,36-45,Male,36.2,Cheque,VERIFIED,140917
INV000402,2024-12-06,120504,SIP,2050,Telangana,Hyderabad,T30,18-25,Male,4.8,Mandate,VERIFIED,2050
INV004956,2024-12-06,100025,SIP,20472,Maharashtra,Mumbai,T30,46-55,Male,62.4,Net Banking,VERIFIED,20472
INV000334,2024-12-06,148567,SIP,814,Uttar Pradesh,Lucknow,T30,56+,Male,22.6,UPI,VERIFIED,814
INV001823,2024-12-06,119120,SIP,13777,Tamil Nadu,Coimbatore,B30,26-35,Male,17.1,UPI,VERIFIED,13777
INV001046,2024-12-06,120506,SIP,2217,Delhi,Noida,T30,26-35,Male,14.9,Cheque,VERIFIED,2217
INV004959,2024-12-06,100033,SIP,15773,Delhi,New Delhi,T30,18-25,Female,5.8,Mandate,VERIFIED,15773
INV000676,2024-12-06,119120,SIP,8204,Rajasthan,Udaipur,B30,56+,Male,71.7,UPI,VERIFIED,8204
INV001092,2024-12-06,120504,SIP,23620,Haryana,Gurugram,T30,26-35,Male,14.9,UPI,VERIFIED,23620
INV000735,2024-12-06,120842,Lumpsum,85313,Maharashtra,Pune,T30,36-45,Male,57.7,UPI,VERIFIED,85313
INV003535,2024-12-06,149323,SIP,49766,Maharashtra,Nashik,B30,26-35,Male,12.5,UPI,PENDING,49766
INV002867,2024-12-07,119095,SIP,10401,West Bengal,Kolkata,T30,18-25,Male,5.0,UPI,VERIFIED,10401
INV000907,2024-12-07,119599,Lumpsum,299563,Karnataka,Bangalore,T30,46-55,Female,64.5,Net Banking,VERIFIED,299563
INV002170,2024-12-07,119120,SIP,22619,Delhi,New Delhi,T30,26-35,Female,14.7,Cheque,VERIFIED,22619
INV003461,2024-12-07,149323,Lumpsum,291802,West Bengal,Kolkata,T30,18-25,Male,7.7,Net Banking,VERIFIED,291802
INV001002,2024-12-07,119093,SIP,864,Telangana,Hyderabad,T30,36-45,Male,52.5,Cheque,VERIFIED,864
INV001532,2024-12-07,120843,Lumpsum,36809,Madhya Pradesh,Bhopal,B30,36-45,Female,39.5,Cheque,PENDING,36809
INV000699,2024-12-07,120843,Redemption,221126,Rajasthan,Jaipur,T30,18-25,Male,7.7,UPI,VERIFIED,221126
INV004167,2024-12-07,119552,Redemption,447369,Haryana,Gurugram,T30,36-45,Male,59.7,UPI,VERIFIED,447369
INV000191,2024-12-07,101207,SIP,4602,Karnataka,Bangalore,T30,26-35,Male,23.1,Cheque,VERIFIED,4602
INV002772,2024-12-07,100033,SIP,2602,Haryana,Faridabad,B30,26-35,Male,14.7,Cheque,VERIFIED,2602
INV004274,2024-12-07,118632,Lumpsum,375802,Rajasthan,Udaipur,B30,26-35,Male,20.4,Net Banking,VERIFIED,375802
INV001782,2024-12-07,119120,SIP,2152,Uttar Pradesh,Agra,B30,36-45,Female,47.5,Cheque,VERIFIED,2152
INV002856,2024-12-07,120505,SIP,7462,Telangana,Hyderabad,T30,26-35,Male,13.2,UPI,VERIFIED,7462
INV000597,2024-12-07,120843,SIP,438,Gujarat,Surat,T30,46-55,Male,48.6,Net Banking,VERIFIED,438
INV004116,2024-12-07,120843,SIP,6963,Gujarat,Ahmedabad,T30,36-45,Male,59.4,UPI,VERIFIED,6963
INV002394,2024-12-07,100025,SIP,2331,Delhi,Gurugram,T30,46-55,Male,84.9,Mandate,VERIFIED,2331
INV004611,2024-12-07,125498,SIP,529,Madhya Pradesh,Bhopal,B30,18-25,Female,6.1,Cheque,VERIFIED,529
INV003061,2024-12-07,120505,SIP,522,Uttar Pradesh,Lucknow,T30,26-35,Female,11.9,Net Banking,VERIFIED,522
INV004318,2024-12-07,102887,Redemption,7643,Tamil Nadu,Coimbatore,B30,56+,Female,54.7,UPI,VERIFIED,7643
INV002292,2024-12-07,101208,SIP,2571,Rajasthan,Udaipur,B30,36-45,Male,54.1,Mandate,VERIFIED,2571
INV001148,2024-12-07,120841,SIP,45006,Punjab,Chandigarh,T30,56+,Male,26.7,Cheque,VERIFIED,45006
INV002657,2024-12-07,102885,Redemption,33220,Punjab,Amritsar,B30,36-45,Male,50.0,UPI,VERIFIED,33220
INV000995,2024-12-07,148568,SIP,12204,Delhi,New Delhi,T30,56+,Male,34.6,UPI,VERIFIED,12204
INV000995,2024-12-07,148567,Redemption,444602,Delhi,New Delhi,T30,56+,Male,34.6,Cheque,VERIFIED,444602
INV001037,2024-12-07,118632,SIP,1751,Haryana,Faridabad,B30,36-45,Female,41.8,UPI,VERIFIED,1751
INV003563,2024-12-07,120841,Lumpsum,130476,Haryana,Gurugram,T30,46-55,Male,41.8,Cheque,VERIFIED,130476
INV002217,2024-12-07,100025,Redemption,179758,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,UPI,VERIFIED,179758
INV001955,2024-12-07,102886,SIP,16007,Madhya Pradesh,Bhopal,B30,26-35,Female,16.4,UPI,PENDING,16007
INV004190,2024-12-07,120505,SIP,4990,Gujarat,Surat,T30,46-55,Male,38.9,UPI,VERIFIED,4990
INV004299,2024-12-07,149323,SIP,27675,Telangana,Hyderabad,T30,26-35,Female,23.1,Net Banking,VERIFIED,27675
INV003598,2024-12-07,119093,Redemption,541929,Delhi,Gurugram,T30,26-35,Female,12.7,Cheque,VERIFIED,541929
INV002219,2024-12-07,125498,SIP,3491,Karnataka,Mysore,B30,26-35,Male,6.9,Cheque,VERIFIED,3491
INV003053,2024-12-07,120503,SIP,22531,Delhi,Gurugram,T30,46-55,Male,57.4,Net Banking,VERIFIED,22531
INV001697,2024-12-07,149323,SIP,1013,Haryana,Gurugram,T30,18-25,Male,5.4,Cheque,VERIFIED,1013
INV000577,2024-12-07,149323,SIP,49214,Delhi,Noida,T30,36-45,Male,20.4,Net Banking,VERIFIED,49214
INV002979,2024-12-07,119092,Redemption,255482,Punjab,Chandigarh,T30,36-45,Female,56.2,Mandate,VERIFIED,255482
INV004625,2024-12-07,120507,Redemption,347776,Tamil Nadu,Coimbatore,B30,18-25,Male,6.6,Mandate,PENDING,347776
INV002338,2024-12-07,148567,Redemption,96799,Delhi,New Delhi,T30,26-35,Male,23.6,Mandate,VERIFIED,96799
INV003415,2024-12-07,118632,SIP,4452,Gujarat,Surat,T30,46-55,Male,96.6,Cheque,VERIFIED,4452
INV001585,2024-12-07,149322,SIP,14664,Telangana,Hyderabad,T30,36-45,Male,28.3,UPI,VERIFIED,14664
INV004821,2024-12-07,100025,SIP,9453,Tamil Nadu,Coimbatore,B30,26-35,Female,21.6,UPI,VERIFIED,9453
INV004614,2024-12-07,118633,Lumpsum,296049,Delhi,New Delhi,T30,18-25,Male,7.7,Mandate,VERIFIED,296049
INV000641,2024-12-07,102885,SIP,2373,Punjab,Amritsar,B30,26-35,Male,14.5,Mandate,VERIFIED,2373
INV000209,2024-12-07,119552,Lumpsum,58186,Haryana,Faridabad,B30,18-25,Female,5.7,Mandate,VERIFIED,58186
INV000260,2024-12-07,119552,SIP,2829,Delhi,Gurugram,T30,18-25,Male,4.1,Net Banking,VERIFIED,2829
INV001386,2024-12-07,125498,Lumpsum,200134,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Mandate,VERIFIED,200134
INV001728,2024-12-07,148567,Redemption,310868,Karnataka,Bangalore,T30,26-35,Male,17.0,Net Banking,VERIFIED,310868
INV000140,2024-12-07,118632,Redemption,362794,Punjab,Amritsar,B30,56+,Male,74.0,Net Banking,PENDING,362794
INV004876,2024-12-07,120842,SIP,10864,Karnataka,Bangalore,T30,18-25,Male,7.1,Net Banking,VERIFIED,10864
INV004682,2024-12-07,125497,SIP,48314,Telangana,Hyderabad,T30,26-35,Female,8.7,Mandate,VERIFIED,48314
INV004521,2024-12-07,125498,SIP,57733,Gujarat,Ahmedabad,T30,18-25,Male,7.9,Cheque,VERIFIED,57733
INV000537,2024-12-07,119094,Lumpsum,418419,Uttar Pradesh,Lucknow,T30,36-45,Female,42.3,Cheque,VERIFIED,418419
INV002951,2024-12-07,102887,SIP,528,Karnataka,Bangalore,T30,36-45,Male,58.6,UPI,VERIFIED,528
INV001225,2024-12-07,120844,Lumpsum,215609,Karnataka,Mysore,B30,26-35,Male,16.5,Net Banking,PENDING,215609
INV000173,2024-12-07,100033,SIP,2828,Maharashtra,Mumbai,T30,26-35,Male,7.6,UPI,VERIFIED,2828
INV003967,2024-12-07,100025,Redemption,304835,Tamil Nadu,Coimbatore,B30,46-55,Male,79.9,Mandate,VERIFIED,304835
INV000658,2024-12-07,120506,Redemption,459065,Gujarat,Ahmedabad,T30,26-35,Male,14.1,Net Banking,VERIFIED,459065
INV003124,2024-12-07,118636,SIP,2622,West Bengal,Kolkata,T30,36-45,Male,28.8,Net Banking,VERIFIED,2622
INV001713,2024-12-07,148569,Lumpsum,383290,Uttar Pradesh,Agra,B30,46-55,Male,61.5,UPI,VERIFIED,383290
INV002277,2024-12-07,119599,SIP,17320,Haryana,Gurugram,T30,26-35,Female,10.3,Net Banking,VERIFIED,17320
INV003970,2024-12-07,149322,Lumpsum,236687,Telangana,Hyderabad,T30,18-25,Male,4.1,UPI,PENDING,236687
INV003722,2024-12-07,149322,SIP,50454,Maharashtra,Nashik,B30,36-45,Female,50.8,UPI,VERIFIED,50454
INV002289,2024-12-07,119093,Redemption,284346,Karnataka,Bangalore,T30,26-35,Female,6.4,Cheque,VERIFIED,284346
INV000174,2024-12-07,119095,SIP,7805,Karnataka,Bangalore,T30,36-45,Male,58.1,Net Banking,VERIFIED,7805
INV000829,2024-12-07,102887,Lumpsum,79222,West Bengal,Kolkata,T30,26-35,Female,23.1,Net Banking,VERIFIED,79222
INV001728,2024-12-07,149323,SIP,55079,Karnataka,Bangalore,T30,26-35,Male,17.0,Cheque,VERIFIED,55079
INV002061,2024-12-07,100033,SIP,875,West Bengal,Kolkata,T30,26-35,Male,14.2,Net Banking,VERIFIED,875
INV003716,2024-12-07,119598,Redemption,405648,Uttar Pradesh,Kanpur,B30,36-45,Male,37.7,UPI,VERIFIED,405648
INV000512,2024-12-07,100025,SIP,23773,Punjab,Amritsar,B30,46-55,Male,82.6,UPI,PENDING,23773
INV002092,2024-12-07,119092,SIP,11914,Punjab,Amritsar,B30,18-25,Male,7.7,UPI,VERIFIED,11914
INV001008,2024-12-07,120503,SIP,3080,Rajasthan,Udaipur,B30,46-55,Male,85.8,Net Banking,VERIFIED,3080
INV002129,2024-12-08,119092,Redemption,139259,Rajasthan,Jaipur,T30,56+,Male,10.0,Mandate,VERIFIED,139259
INV001019,2024-12-08,101208,SIP,1740,Madhya Pradesh,Indore,T30,26-35,Male,10.6,Mandate,VERIFIED,1740
INV003369,2024-12-08,100025,Lumpsum,454238,Delhi,Noida,T30,26-35,Male,21.4,UPI,VERIFIED,454238
INV003505,2024-12-08,119093,SIP,6924,West Bengal,Kolkata,T30,56+,Female,53.5,Cheque,PENDING,6924
INV002113,2024-12-08,120504,SIP,1083,Maharashtra,Nashik,B30,26-35,Male,21.6,Mandate,VERIFIED,1083
INV001503,2024-12-08,102885,Redemption,303811,Telangana,Hyderabad,T30,18-25,Male,6.4,UPI,VERIFIED,303811
INV002587,2024-12-08,119094,SIP,4799,West Bengal,Kolkata,T30,18-25,Male,7.2,UPI,PENDING,4799
INV004715,2024-12-08,102887,SIP,26476,Tamil Nadu,Chennai,T30,46-55,Male,56.9,Net Banking,VERIFIED,26476
INV004850,2024-12-08,119093,Lumpsum,212758,Madhya Pradesh,Bhopal,B30,56+,Male,34.8,Net Banking,VERIFIED,212758
INV000338,2024-12-08,125498,Lumpsum,7670,Gujarat,Surat,T30,46-55,Female,20.9,Cheque,VERIFIED,7670
INV004786,2024-12-08,118635,SIP,865,Rajasthan,Udaipur,B30,26-35,Male,10.3,Cheque,VERIFIED,865
INV002542,2024-12-08,125498,SIP,8316,Telangana,Hyderabad,T30,26-35,Female,15.9,Mandate,VERIFIED,8316
INV004553,2024-12-08,125497,Redemption,394999,Tamil Nadu,Coimbatore,B30,26-35,Male,13.7,UPI,VERIFIED,394999
INV002799,2024-12-08,100033,Lumpsum,166517,Uttar Pradesh,Lucknow,T30,36-45,Male,50.5,Cheque,VERIFIED,166517
INV001587,2024-12-08,118636,SIP,20816,Punjab,Chandigarh,T30,26-35,Male,22.3,Cheque,VERIFIED,20816
INV000631,2024-12-08,120506,Redemption,317487,Delhi,Noida,T30,36-45,Female,48.6,Net Banking,VERIFIED,317487
INV000623,2024-12-08,118632,SIP,14675,Tamil Nadu,Chennai,T30,46-55,Male,48.9,UPI,VERIFIED,14675
INV001357,2024-12-08,102887,SIP,5889,Gujarat,Ahmedabad,T30,36-45,Female,58.4,UPI,VERIFIED,5889
INV003642,2024-12-08,148568,SIP,27008,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,VERIFIED,27008
INV000829,2024-12-08,100033,SIP,14066,West Bengal,Kolkata,T30,26-35,Female,23.1,UPI,VERIFIED,14066
INV004928,2024-12-08,148567,Lumpsum,364352,Maharashtra,Pune,T30,36-45,Male,17.1,UPI,VERIFIED,364352
